what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493061367522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493061372572
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493061382074
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493061382099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493061382356
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493061382366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493061391195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493061406156
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493061406695
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1493061406937
